Crash ID,Date,Day of Week,Time,Lane Count,Crash Type,Functional Class,Speed Limit,Environmental Conditions,Light Conditions,Surface Condition,Total Vehicles Involved,Curve Related,Alcohol Involved,Distracted Driving Involved,Drugged Driver Involved,Older Driver Involved,Temp Traffic Control Zone,Traffic Controls Present,Vehicle Type,Severity
9915931,2,1,1,2,4,2,2,2,1,1,1,2,2,2,2,2,1,1,3,3
9170312,2,1,1,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,3,3
9140131,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,3,3
9067020,2,1,1,2,1,2,2,2,1,1,3,2,2,1,2,1,1,1,1,3
9069178,2,1,3,2,5,2,3,2,4,1,2,2,2,1,2,2,1,1,3,3
9057071,2,1,2,2,2,2,3,2,2,1,2,1,2,1,2,2,1,1,2,3
9173640,2,1,2,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9088607,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,3
9067016,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9055272,2,1,1,3,3,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
9044887,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9097361,2,1,1,2,1,2,2,2,1,1,3,2,2,1,2,2,1,1,1,3
9909127,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9895839,2,1,1,3,3,2,1,2,1,1,2,2,2,2,2,2,3,1,1,3
9897843,2,2,2,2,1,2,4,2,4,1,3,2,2,1,2,3,1,1,1,3
9939386,2,2,1,3,1,2,4,2,1,1,3,2,2,2,2,1,1,1,1,3
9055271,2,2,1,3,1,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9911641,2,2,2,2,1,2,3,2,4,1,2,2,2,1,2,2,1,2,1,3
9055269,2,2,1,3,3,2,3,2,1,1,2,1,2,2,2,1,1,1,1,3
9101495,2,2,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9108014,2,2,1,2,1,2,3,2,1,1,2,2,2,1,2,3,1,1,1,3
9897585,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,3,1,2,1,3
9055268,2,2,1,3,2,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
9107840,2,2,3,2,1,2,3,2,4,1,2,2,2,1,2,2,1,1,1,3
9940655,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,2,2,1,1,3
9911640,2,1,2,2,1,2,3,2,4,2,2,2,2,1,2,2,1,1,1,3
9911639,2,1,2,2,1,2,3,2,1,1,2,2,2,1,2,1,1,2,1,3
9127641,2,1,2,3,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,3
9904633,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,3,1,1,1,3
9103510,2,1,1,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,3,3
9906525,2,1,1,2,1,2,4,2,1,2,2,2,2,2,2,3,1,1,1,3
9109783,2,1,1,2,2,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
9904632,2,1,1,3,4,2,4,2,1,2,2,2,2,2,2,2,1,1,3,3
9070727,2,1,1,2,4,2,3,1,1,2,1,2,2,1,2,2,1,1,1,3
9900045,2,1,1,3,1,2,4,1,1,2,2,2,2,2,2,2,1,1,1,3
9091860,2,1,1,2,2,1,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9115111,2,1,2,2,4,2,1,2,3,1,1,2,2,2,2,2,1,1,1,3
9139955,2,1,2,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9079136,2,1,1,2,4,2,1,2,1,1,1,2,2,1,2,2,1,1,3,3
9080748,2,1,1,2,4,2,3,1,1,2,1,2,2,1,2,2,1,3,1,3
9049731,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,3
9905711,2,1,1,3,3,2,4,1,1,2,2,2,2,2,2,2,1,1,3,3
9080621,2,1,1,2,4,2,2,2,1,1,1,2,2,2,2,2,1,1,1,3
9926267,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9082565,2,1,2,3,1,2,4,2,4,1,3,2,2,1,2,2,1,1,1,3
9082564,2,1,2,3,3,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
9909120,2,1,2,3,1,2,4,2,3,1,2,1,2,2,2,2,1,1,1,3
9897580,2,1,1,2,1,2,4,2,1,1,3,2,2,2,2,2,1,1,2,3
9172768,2,1,1,2,3,2,3,2,1,1,2,2,2,2,2,1,1,1,1,3
9897579,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9055431,2,1,1,2,2,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
9897578,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9055428,2,1,1,2,2,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
9089816,2,1,1,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,3,3
9910970,2,1,1,3,3,2,4,2,1,1,3,2,2,2,2,2,1,1,1,2
9157841,2,2,2,2,2,2,3,2,4,1,2,2,2,2,2,2,1,1,1,3
9897575,2,2,2,2,1,2,4,2,4,1,2,2,2,2,2,3,1,1,1,3
9897577,2,2,2,2,3,2,4,2,4,1,2,2,2,2,2,3,1,1,1,3
9897574,2,2,2,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9897573,2,2,2,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9897576,2,2,2,2,1,2,4,2,1,1,3,2,2,1,2,2,1,1,1,3
9041392,2,2,1,2,1,2,4,2,1,1,2,2,2,1,2,3,1,1,1,3
9905709,2,2,1,3,3,2,4,2,1,1,2,2,2,2,2,3,1,2,1,3
9098922,2,2,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9112562,2,2,3,2,3,2,3,2,1,1,2,2,2,1,2,3,1,1,1,3
9065428,2,2,2,1,2,2,1,2,4,1,3,2,2,1,2,2,1,1,2,2
9063380,2,2,2,2,1,2,3,1,2,2,2,2,2,1,2,2,2,1,1,3
9904623,2,2,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9045784,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9897571,2,2,1,2,3,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9047361,2,2,1,3,3,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9897570,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9939379,2,1,2,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9912775,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9939378,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9905708,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9904621,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9089357,2,1,1,3,3,2,1,2,1,1,2,2,2,2,2,1,1,1,1,3
9904622,2,1,1,3,1,2,4,2,1,1,3,2,2,1,2,1,1,1,2,3
9130788,2,1,3,1,3,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2
9175963,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2
9165300,2,1,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9046586,2,1,1,3,3,2,3,2,1,1,2,1,2,1,2,2,1,1,2,3
9081465,2,1,1,3,1,2,2,2,1,1,2,2,2,2,2,3,3,1,1,3
9017366,2,1,1,3,4,2,4,2,1,1,1,1,2,1,2,2,1,1,3,3
9100250,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
9066991,2,1,1,3,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9912770,2,1,2,2,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9897569,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9091989,2,1,1,2,1,2,4,2,1,1,3,2,2,1,2,1,2,1,1,3
9113626,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9057049,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,1,3,1,1,3
9086811,2,1,1,2,1,1,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9909108,2,1,2,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,1,3
9136995,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9051073,2,1,1,2,3,2,2,2,1,1,2,2,2,1,2,3,1,1,1,3
9923216,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9039409,2,1,1,2,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
9904090,2,1,2,2,1,1,4,2,4,1,2,2,2,1,2,3,1,1,1,3
9916053,2,1,2,2,1,2,4,2,4,1,3,2,2,2,2,2,1,1,1,3
9902508,2,1,2,3,3,2,4,2,2,1,2,2,2,2,2,2,1,1,3,3
9896008,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,2
9063237,2,1,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9043497,2,1,1,2,4,2,3,2,1,1,1,2,2,2,2,2,1,1,1,3
9091129,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9046278,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,3,1,2,1,3
9036637,2,1,1,2,4,2,2,2,1,1,1,2,2,2,2,2,1,1,1,3
9898258,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
9904611,2,1,1,3,1,2,4,2,1,1,2,2,1,1,1,2,1,1,2,3
9923215,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9107962,2,2,3,3,1,2,3,2,4,1,2,1,2,1,2,2,1,1,1,3
9910961,2,2,2,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9904606,2,2,1,2,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9897564,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9918336,2,2,3,3,4,1,4,1,3,2,1,2,2,2,2,2,1,1,2,3
9918335,2,2,3,3,4,1,4,1,3,2,1,2,2,1,2,2,1,1,1,3
9170295,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9056511,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9100316,2,1,1,3,3,2,1,1,1,2,2,2,2,1,2,2,2,1,3,3
9052790,2,1,1,2,1,2,3,1,1,2,2,2,2,1,2,1,1,1,1,3
9897563,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9041295,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,3
9157494,2,1,1,2,1,2,3,1,1,1,2,2,2,2,2,2,1,1,1,3
9905701,2,1,2,3,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9100038,2,1,1,3,1,2,3,2,1,1,3,2,2,2,2,3,1,1,1,3
9043708,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
9073362,2,1,1,2,1,2,3,2,1,1,3,2,2,1,2,1,1,1,2,3
9183839,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9103487,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9913930,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9056923,2,1,1,2,3,2,1,2,1,1,2,2,2,2,2,1,1,1,3,3
9081725,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,3,3
9047370,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,3
9048683,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,3,1,1,1,3
9900042,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9183835,2,1,1,2,1,2,3,2,1,1,3,2,2,1,2,2,1,1,2,3
9025690,2,1,1,3,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9045774,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,3
9898256,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9897562,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9089346,2,1,2,2,3,2,3,2,1,1,2,2,2,2,2,1,1,1,1,3
9916048,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9904600,2,1,1,2,1,2,4,1,1,2,2,2,2,2,2,2,1,1,1,3
9904599,2,1,1,2,1,2,4,1,1,2,3,2,2,1,2,3,1,1,1,3
9128996,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,3
9056509,2,1,1,2,3,2,3,2,1,1,2,1,2,2,2,1,1,1,1,3
9056508,2,1,1,2,3,2,3,2,1,1,2,1,1,2,2,1,1,1,1,3
9071079,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,3
9056663,2,1,1,2,2,1,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9904594,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9904595,2,1,1,3,4,2,4,2,1,1,1,2,2,1,2,2,1,1,1,3
9089621,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3
9022739,2,1,1,2,2,2,3,1,1,1,2,1,2,1,2,3,1,1,1,3
9908169,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,3
9939367,2,2,3,3,4,2,4,2,4,1,1,2,1,1,2,2,1,1,1,3
9904589,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,3
9107959,2,2,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,2,1,3
9904587,2,2,1,2,1,2,4,1,1,2,3,2,2,2,2,2,1,1,2,3
9036647,2,2,1,2,1,1,3,2,1,1,2,2,2,2,2,2,2,1,1,3
9919018,2,2,3,2,1,2,4,2,1,1,2,2,2,2,2,2,2,2,3,3
9043101,2,2,3,3,3,2,2,2,4,1,2,2,2,1,2,1,1,1,1,3
9077794,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,3
9026712,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,3
9043276,2,1,1,2,4,2,1,1,1,1,1,2,2,1,2,2,1,1,3,3
9050974,2,1,1,1,4,2,2,1,1,1,1,1,2,2,2,2,1,1,1,3
9168848,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,3
9900033,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
9939364,2,1,2,3,3,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
9053451,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
9012366,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9170939,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,3,3
9028322,2,1,1,2,1,2,3,2,1,1,2,1,2,2,2,2,1,1,3,3
9923207,2,1,1,3,3,2,4,2,1,1,2,1,2,1,2,2,1,1,3,2
9065907,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,3,3,1,2,3
9924636,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9911626,2,1,2,2,3,2,3,2,4,1,2,2,2,1,2,2,1,1,1,3
9937996,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,3,1,1,2,3
9907772,2,1,2,2,4,1,3,2,2,1,1,2,2,2,2,2,2,1,1,3
9897559,2,1,2,2,3,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9910937,2,1,2,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9018619,2,1,2,2,3,2,3,2,1,1,2,2,2,1,2,1,1,1,3,3
9923206,2,1,1,3,1,2,4,2,1,1,2,1,2,1,2,1,1,1,1,3
9050702,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
9016607,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,3,1,1,1,3
9044009,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9045442,2,1,1,3,1,2,1,2,1,1,2,2,2,1,2,1,3,1,1,3
9095539,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9897388,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,1,1,1,2,3
9913362,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,1,1,1,3,3
9904578,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,3,1,1,2,3
9177285,2,1,1,2,3,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
9904580,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,2,3,3
9045759,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9904579,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,3,1,1,2,3
9922325,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,3,1,1,1,3
9043788,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9055692,2,1,1,2,3,2,4,2,1,1,2,2,2,1,2,2,1,1,3,3
9934990,2,1,1,3,1,2,4,2,1,1,2,1,2,1,2,3,1,1,1,3
9060508,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9909079,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9167815,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9019592,2,1,1,3,3,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9011907,2,1,3,3,1,2,3,2,4,1,2,2,1,2,1,3,1,1,1,2
9166947,2,1,1,2,2,2,3,2,1,1,2,2,2,2,2,1,1,1,1,3
9900590,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9181824,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9909073,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9900029,2,1,1,3,4,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
9046370,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,3,3
9052813,2,1,1,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,2,3
9056826,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9170601,2,2,2,2,3,2,3,2,2,1,2,2,2,1,2,2,1,1,1,3
9897556,2,2,1,2,4,2,4,2,1,1,1,2,2,1,2,2,1,1,1,3
9923200,2,2,1,3,3,2,4,2,1,1,2,2,1,2,1,2,1,1,2,3
9904576,2,2,1,2,3,2,2,2,1,1,2,2,2,2,2,3,1,1,1,3
9073354,2,2,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
9905685,2,2,1,3,1,2,4,2,1,1,3,2,2,2,2,1,1,1,1,3
9906524,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9170596,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9025567,2,1,2,2,1,2,3,2,3,1,2,2,2,2,2,2,1,1,1,3
9904572,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,3,1,2,2,3
9904575,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9044114,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9044461,2,1,1,2,4,2,1,2,1,1,1,2,2,2,2,1,1,1,1,3
9145942,2,1,1,3,3,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9020908,2,1,1,3,1,2,3,2,1,1,3,2,2,2,2,2,1,1,2,3
9897554,2,1,3,2,4,2,4,2,3,1,1,2,2,1,2,2,1,1,3,3
9926236,2,1,3,3,3,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
9019249,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,3
9064433,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9015317,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9044113,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9057007,2,1,1,3,1,2,1,2,1,1,2,2,2,2,2,2,1,1,3,3
9057572,2,1,1,3,3,2,3,1,1,1,2,2,2,1,2,3,1,1,3,3
9180795,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9942551,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,3,2,1,1,3
9045719,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9909063,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,2,3,1,3
9904568,2,1,1,2,1,2,2,2,1,1,3,2,2,1,2,2,1,1,1,3
9904569,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,2,3
9897552,2,1,2,2,1,2,4,2,3,1,2,2,2,1,2,2,1,1,3,3
9098940,2,1,2,2,5,2,2,2,4,1,2,2,2,1,2,2,1,2,3,3
9022541,2,1,2,3,3,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9897553,2,1,1,2,1,2,4,2,1,1,2,1,2,1,2,1,1,1,1,3
9186725,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,3,1,1,3
9907549,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9907548,2,1,1,2,1,2,4,2,1,1,3,2,2,1,2,2,1,1,2,3
9020545,2,1,2,2,3,2,3,1,4,2,2,1,2,2,2,2,1,1,1,3
9939350,2,1,2,3,1,2,4,1,1,1,2,2,2,2,2,2,1,1,1,3
9144259,2,1,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9906522,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9904565,2,1,1,2,3,2,2,2,1,1,2,1,2,2,2,2,1,1,1,3
9008678,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,3
9905680,2,1,1,3,3,2,4,2,1,1,3,2,1,1,1,1,1,1,2,3
9164493,2,1,1,3,1,2,3,1,1,2,2,2,2,1,2,2,1,1,1,3
9904563,2,1,1,3,4,2,4,2,1,1,1,2,1,2,1,2,1,1,2,3
9906332,2,1,1,3,1,2,4,2,1,2,2,2,2,2,2,2,1,1,3,3
9915421,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9021825,2,1,2,2,3,2,3,2,4,1,2,2,2,2,2,2,1,1,2,3
9184974,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9915784,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9113535,2,1,1,3,1,2,2,2,1,2,2,2,2,1,2,2,3,1,1,3
9923198,2,1,1,3,3,2,4,2,1,1,2,1,2,1,2,2,1,1,3,3
9044111,2,1,3,2,1,2,2,2,4,1,3,2,2,1,2,3,1,1,1,3
9069450,2,2,2,3,4,2,4,1,1,2,1,1,2,2,2,2,1,1,1,3
9009280,2,2,2,2,4,2,3,2,1,1,1,2,2,2,2,2,1,1,1,3
9126427,2,2,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9909054,2,2,2,3,3,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
9923196,2,2,2,3,3,2,4,2,1,1,2,2,2,2,2,2,2,1,2,3
9911616,2,2,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9909055,2,2,1,3,1,2,4,2,1,1,2,1,2,2,2,2,2,1,1,3
9904555,2,2,1,2,3,2,2,1,1,2,2,2,2,2,2,1,1,1,1,3
9897551,2,2,1,2,4,2,4,2,1,1,1,1,2,1,2,2,1,2,1,3
9159478,2,1,2,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9073351,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,3,1,1,1,3
9170930,2,1,1,2,2,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9904552,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,3
9041511,2,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,2,1,2,3
9923193,2,1,1,3,1,2,4,2,1,1,3,2,2,1,2,2,1,1,1,3
9007662,2,1,1,3,3,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9082056,2,1,1,2,2,1,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9055694,2,1,2,3,3,2,3,2,3,1,2,2,2,1,2,2,1,1,3,3
9915782,2,1,2,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
9013574,2,1,2,3,3,2,3,2,4,1,2,2,2,2,2,2,1,1,1,3
9040851,2,1,2,3,1,2,3,2,4,1,3,2,2,2,2,3,1,1,1,3
9904551,2,1,2,3,4,2,4,2,1,1,1,2,2,2,2,2,1,1,1,3
9115271,2,1,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9910921,2,1,2,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9905676,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9904549,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,3,1,1,1,3
9904550,2,1,1,2,3,2,2,2,1,1,2,1,2,1,2,1,1,2,1,3
9027242,2,1,1,3,1,2,1,2,1,1,3,2,2,1,2,1,1,1,1,3
9083813,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9904545,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9916386,2,1,3,3,1,2,4,2,2,1,2,2,2,2,2,2,1,1,3,3
9912686,1,1,2,2,3,2,4,2,4,1,2,2,2,2,2,2,1,1,1,2
9906838,1,1,1,2,1,1,3,2,1,1,2,2,2,2,2,1,1,1,1,2
9019625,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
9024604,1,1,1,2,4,2,1,2,1,1,1,2,2,1,2,1,1,1,3,3
9916036,1,1,1,2,1,2,4,2,1,1,2,1,2,2,2,1,1,1,3,3
9924615,1,1,2,3,4,2,4,1,1,2,1,1,2,1,2,3,1,2,1,3
9024127,1,1,1,1,3,2,3,1,1,2,2,2,2,2,2,2,1,2,3,3
9927819,1,1,1,3,4,2,4,2,1,1,2,2,2,2,2,2,3,1,2,2
9051367,1,1,1,2,4,1,3,1,1,2,1,2,2,2,2,2,1,1,2,3
9181644,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9004093,1,1,1,2,3,2,3,1,1,2,2,1,2,1,2,2,1,1,2,3
9897547,1,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9004110,1,1,1,3,1,2,2,1,1,2,2,2,2,1,2,1,1,1,2,3
9897546,1,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9923190,1,1,3,3,3,2,4,1,1,2,2,2,2,2,2,2,1,1,3,3
9044989,1,1,3,2,1,2,3,2,4,1,2,1,2,1,2,1,1,1,1,3
9004111,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,3
9158749,1,1,1,2,1,2,3,2,1,1,2,2,2,2,2,3,1,1,1,3
9911614,1,1,3,2,4,2,3,1,4,2,1,2,2,2,2,2,1,1,2,3
